pH,Turbidity,Temperature,Potability
9.8228070049679,10.877761669300865,29.997971670849974,0
6.545407538283319,3.4535627539058327,16.006629599882753,1
9.35133340386404,12.667343154156013,34.017411360131575,0
9.43952341482984,12.798549599293427,27.301317708784353,0
7.957217887965912,8.299779768959864,17.853109326404173,0
5.158940286436862,10.472947657149671,24.959843242116257,0
7.056661354479234,7.0035105067243,28.424871427883538,0
6.029717379826392,10.284449923010834,34.95759683824828,0
8.364959313038408,8.949683743240792,17.823558444937696,0
4.062354497038241,3.332976357790769,16.833566352615815,0
5.919583158137688,13.928557112832047,5.815600466830069,0
5.17613396266225,3.7754460900028675,32.18773953334406,0
5.68957328236039,0.6290590513872241,34.96597602190578,0
8.547871302890366,12.52581657020877,19.40429264654824,0
5.512958484376679,12.865458796679151,18.78600651402137,0
4.745809804926201,5.755808178315316,22.099767999747545,0
9.747406721201314,12.524640483453828,24.11020737847305,0
8.459631493671736,14.501846352535285,7.827923610651893,0
9.974066466715776,2.59966732908897,6.948595521006492,0
9.384585130827023,1.5646227414691993,6.99701271766062,0
4.610110660558979,2.7946860692244435,19.595884302257666,0
5.214593309151131,11.03839777952243,27.849279805688784,0
4.646901585900688,14.53042486765263,23.50741860764069,0
6.673963899400501,1.5894450009332988,36.583455949370496,0
8.823486124148719,5.158051150197514,39.96858480437593,0
5.0348269918811495,13.713598982765781,15.79881730700189,0
8.120296633634995,11.57917100851623,6.828626635032277,0
7.095220702172175,6.995726199188575,34.48780590138226,0
5.342930877737314,2.4764167631951683,17.780157988459813,0
6.259415443326075,10.535567787302083,8.307918320320132,0
9.822103319804715,11.669884549229243,37.814691793722126,0
8.929645331521282,13.038015909823315,10.672916707460217,0
9.352215633123677,4.875175427187128,27.519763936228728,0
9.808165024212641,10.614502619421476,26.479774774350968,0
8.480569719865008,8.672619073522444,17.831075095044284,0
7.74658698192928,4.226663916685636,30.371456571528437,0
7.37977198356285,4.148539235154841,17.183477976622665,1
7.591303587807602,12.05484676801024,13.565589764925738,0
4.6499409953766015,0.29283930786221657,29.43290198628642,0
4.653719642209318,11.689380614793986,33.54598602264045,0
9.913089610574417,1.396574382462437,35.27079009917658,0
7.408523279823606,8.718067610099105,13.249538866980657,0
7.435413069228896,12.442860278687318,32.7869500327936,0
9.997905158040252,5.746582283343044,24.94517148430491,0
6.442003800830956,3.46047781269935,21.28506572942319,0
4.1521011796541005,5.221620979400169,35.67147661853676,0
9.334723337661414,7.784517102462363,35.89245861370271,0
4.675153175260121,4.925174544761886,22.391241343568385,0
9.488732609409132,12.008316916623816,28.41148056812053,0
6.190017521041774,11.746449003897405,18.022655447988544,0
6.8448170971612985,6.188438310427491,24.675917539719702,0
6.7579239407125336,5.866830331902691,38.719621045907715,0
8.646055222764188,9.813330189203214,12.17399218028212,0
4.135979690894992,10.53412725159284,5.091535327391536,0
8.202800254101886,0.4088678253648348,20.24560244587186,1
4.014961286115043,10.284050899850486,27.635480014142274,0
8.388389482721498,12.346751549032247,5.555566779995223,0
9.081694896451939,3.46360489858057,35.37667998183451,0
4.038093130303544,7.979924956996808,39.052010520461465,0
6.5504067064015565,2.761541093493755,38.88552336688532,0
7.110614450408607,13.857282689707327,30.494911014830997,0
7.896359433159537,14.850213177843047,10.92312480977846,0
7.826424191412209,2.1156602256130226,27.960316356786045,1
7.975504816129784,6.9414596043800705,17.450461453076436,0
8.887325111184532,1.2947794990710997,13.482041418081504,0
5.146797980865508,2.3539127340947017,26.465114323101353,0
6.029807294168281,2.3903435787789755,18.169254806828807,0
8.342608224618402,4.771507695684064,6.039118502305788,0
8.140369405723854,7.15540753036111,8.565119882096631,0
4.8773884988740255,14.163779186338985,39.27823742313721,0
7.878219439338078,11.730240909745461,27.439776877666215,0
9.890848835910816,2.573742595396709,36.84508882099426,0
6.884989428650036,0.2640523294777952,11.567675635270664,1
8.586287101687308,4.1211505757271,36.372139375839595,0
6.860497257135337,12.585653421807134,34.793299944679944,0
4.480963294635446,7.713313490623354,10.043582437475555,0
7.013100761954327,11.072604225427996,13.524310347502922,0
5.749536734725442,8.846571122017407,27.612883589360962,0
4.305048753931266,4.579234419621738,34.696849404568184,0
4.65919926600547,4.887930736521689,13.484736772632772,0
8.771184940358157,4.942535249724743,6.102861730403264,0
9.859564159126535,14.909944108318554,7.188441739579518,0
4.598199013048459,10.837405726369585,7.1643977219970285,0
7.778339410921053,14.643891376663035,18.808032659613843,0
5.530564502690323,14.028469627170816,23.727606318317342,0
4.453298943080904,0.9937624220758834,34.072960836444835,0
4.406452410806797,5.342547114408429,20.519283187086298,0
9.161285966496312,13.677200690477598,22.090004230480762,0
7.847769495722216,11.681694192174096,33.96357961187546,0
7.847456038167424,10.151531046341042,10.742053163887412,0
6.326037168917111,7.911706863570107,18.45367672326153,0
5.798725072075852,6.161926814366316,21.831852696013062,0
9.502960871888861,9.128770516695287,6.36284845696923,0
5.243964682285503,14.336686557708674,14.952664197139345,0
4.8211246921646325,7.009324813061195,7.8460830572802,0
8.489094361553201,12.183967827852491,15.351850769794305,0
9.031379105120912,1.6537437002009288,31.653728181009317,0
6.1176541510831255,8.74066627688082,11.489722294157252,0
5.836288837933871,1.5026614726452026,19.786894744020408,0
4.915466189378822,5.22585700913117,7.467432511363923,0
5.11535284063211,6.685123121335204,13.483129957403799,0
5.7743043820120405,4.537701548155353,19.65897629196776,0
7.898197654519446,12.23822348919328,18.864209923084807,0
9.219471135954038,9.472720361198215,12.066534842496079,0
7.019952390389593,4.043058969146362,33.23091054718286,0
5.789378722557358,11.380040663342104,12.307382824605117,0
9.174415358096184,8.73716747738338,32.27202550060494,0
7.244828618466785,2.385258444433636,16.50910024771763,1
4.51824447838328,4.8504057161361205,39.97689279177043,0
8.30177664905381,6.314429606205236,23.58222887195041,0
8.414775850728546,14.517563103554943,16.48972271902356,0
9.147587569903799,12.648224109232832,10.311159629250842,0
4.88061318479199,1.4947490246900974,17.390628800548377,0
9.67419325999273,1.8193777462138434,24.980003506573276,0
8.98760989701136,1.7431728209588482,28.031885776091478,0
5.091770061258327,0.49274863146002934,32.16819446028933,0
4.845903175619906,13.12926697174179,10.134530888951424,0
8.618606197979814,13.400453226983947,14.529540977520965,0
7.788246710752286,3.8362576838636127,39.714620773605745,0
5.033727410843871,2.8655825931743055,23.76232201053439,0
6.438278683936257,10.474825267753888,14.161018026036823,0
6.832410348617609,13.366426975166679,8.893962649000738,0
9.630315958715054,7.273275717387431,18.098030725612823,0
8.056760863138692,10.448881137580925,38.78368983939664,0
7.597816186985502,6.565097540978377,37.686187713638546,0
8.987809418416843,3.0642588891101754,38.95130246245409,0
5.3778407784675535,2.511484316823431,15.068417068103365,0
6.072961289999087,5.712708910912876,21.374747874566516,0
9.890644565292565,14.973176225924796,23.175044193394513,0
5.342764458123968,5.938231357374499,18.247555993926376,0
5.459044832983821,12.858372230900864,12.894907696157045,0
9.671124831307708,0.6494598346762331,25.90909969154393,0
7.074442097427361,2.9401985990123,25.419945023111126,1
5.6456909102506,12.046672235711366,39.86634505311159,0
9.082109054210594,6.449652922389669,6.117905141417486,0
7.159690958573768,10.863779271131946,13.503596026967454,0
8.458757810516794,6.391464251167508,39.712087578253495,0
7.475441520377014,14.624821374121115,8.180407905243342,0
6.823096931173285,4.774935615596561,16.213590226413565,1
7.141490439985557,11.277908446900023,31.054799609787544,0
4.742346096824147,12.606880711028744,30.09393115791549,0
6.049397024618703,6.274505582325264,17.916632226126467,0
9.495410509066797,6.893274179624961,8.17133216532645,0
9.457333554511614,1.6977715895597312,24.545704539101763,0
4.32170493238301,10.106568157742602,25.86102595829577,0
9.386536179378345,9.630825020950937,18.404791954194557,0
9.832243178501905,7.336378224108401,37.42385888611194,0
9.964764087118791,5.579785834388412,36.27061870370248,0
7.340971907534025,14.029038845653846,36.31954469138515,0
4.622138481715364,7.425988282617791,16.185764255097453,0
4.637666811590357,13.97405015763175,8.375246504488285,0
6.617054175881482,8.268140780692402,16.99137895682599,0
6.110140127233188,5.082711680690726,28.12150533472112,0
4.605779530612164,13.401640980280353,25.20243136314271,0
8.736665207894198,3.262937299837993,9.351114753932173,0
9.192336399730781,7.157408141129686,6.130751535467299,0
9.178696520269913,5.316953073386744,27.566202882974444,0
7.200012929684764,8.487230579488712,21.100559343210232,0
7.103011096105062,13.112602588463385,34.54852269872545,0
4.6556136308154175,5.592138501921264,36.65113866538408,0
4.869015852438948,9.698838018727221,6.713157028114349,0
8.676550122790943,1.8201103580449303,20.56338235809391,0
4.440679498418458,7.573639568198071,19.286823094873185,0
6.3419664788952606,2.6682035382700473,6.900892803571378,0
7.104032224588117,14.349379995528192,5.237281730126078,0
5.349372478225266,6.037973923676324,12.387376640077948,0
7.466161077766128,2.1452710563853623,15.274933626487412,1
6.180001251255447,2.849011433594266,25.846202620959087,0
6.968790707979434,12.01178633336992,10.536084636566699,0
9.047517767598663,3.054402977238585,19.613071794422424,0
7.823667920219411,6.030392410960706,38.08572380880839,0
8.459187711446798,9.259017629810021,14.207669777094079,0
7.731611232248712,11.403995563432389,30.202668738634735,0
6.333837744779004,0.33906582768460425,34.243908438606,0
8.198561001482458,11.12573009376953,21.822075793088665,0
8.653903182448765,2.2094468224314614,38.7051167112543,0
5.539842328174569,6.465827927521403,27.05310955851645,0
6.883569878978175,14.043020797809463,37.21865545638761,0
4.530657894146165,12.482029533546445,39.113704412814016,0
9.795331656303038,7.071782193058022,6.881338516311701,0
9.510869800729822,11.119039002594205,34.532420830765744,0
4.732516313210397,5.420726944877083,25.346038250644984,0
7.013265055123687,2.359765984709073,10.102714198272746,1
6.053168543246593,14.136881484800613,18.8120723599821,0
6.444001727145426,8.249950350908586,32.08560666940883,0
9.320731803310586,9.51819049211233,14.494458736370948,0
9.584250906025375,14.465255874974728,32.55380396063309,0
4.912162496307989,10.603466950467745,17.89316929288539,0
4.880948335257162,6.821617422189931,13.36469729411412,0
5.98285273758536,2.5464949824460286,23.4697734896943,0
7.866395782606143,1.3765009162542974,30.550721044685627,0
6.568350865267969,7.634137035150527,8.871321888898358,0
6.106764224999406,8.629062033679823,17.256743123963915,0
5.674174895603751,9.873506941644271,26.316286762631925,0
5.383778668148107,7.133040013584765,19.281403540979234,0
7.967152821429492,4.277590474869638,31.162412937359626,0
7.734764684634123,14.504353542923889,22.309967995006982,0
4.871255697998574,4.388539223396467,17.426215639138135,0
7.846539119400518,14.856551573561527,22.65183688268009,0
8.2068254852935,0.4508495844830501,29.365930234312525,1
9.347471644164614,11.494666075663035,14.004964536910094,0
9.992248012720378,12.056093241807767,20.390622246557754,0
7.559427325367923,6.597649221179182,17.515279307062496,0
5.634235360894014,5.0264321912281265,32.86986265187675,0
8.98674880721642,3.6195100017002693,14.874196107853676,0
7.450011889382919,12.922081322159224,29.140119360717165,0
7.596696733858735,10.85838743924219,20.95850401667755,0
6.017130126899676,10.180709027815917,21.021764262650798,0
9.65079767077151,14.067316685139062,15.53764271840992,0
6.34655308751629,14.69197888675472,36.280253319371454,0
8.374666434476097,11.159127278388612,23.558230482413514,0
5.189141486870456,9.227633789546838,32.16928070839153,0
4.335906352008948,4.870108773267346,31.774672993710077,0
6.830053688454519,4.531023575132228,33.59824061173772,0
9.069849951130369,14.39718739291813,12.533536973941633,0
7.855738898181977,14.47984706993335,18.980413796570893,0
6.022890137261724,2.519510207705768,7.043530386010016,0
5.03381657532786,5.852677855823712,26.54376991306435,0
4.800822441853982,11.1429363161289,22.244732357983075,0
4.626334837835513,5.803049146984151,13.982145385678487,0
4.7660648668102885,3.2100060943223845,24.53543639129683,0
5.648695650073245,5.04871887506348,11.421381715484767,0
9.167331265886396,8.451321708363723,33.97191407537417,0
5.931036130247645,7.014869768068783,13.956866407213203,0
5.755970312557215,10.705417371947103,31.962526518486396,0
9.032531241103863,10.976715383249529,31.98487880807742,0
7.931155011071659,10.546708405485196,20.067720971211585,0
4.20886493637127,9.495127919582044,29.53405986270354,0
6.033791902284625,13.223333553876426,24.592105891084,0
6.457305281903855,6.391946986774918,16.727599139083956,0
7.922832603921279,14.244055311137174,35.99256486362263,0
6.319686747346715,2.340388675370389,20.395583337660597,0
9.120103915004385,11.404473957618595,24.194353143961578,0
9.681305385565132,12.115516528964724,13.452993323726455,0
8.810376415920278,1.0948059798174707,38.97949174963079,0
7.8132576161149165,5.263137305755169,36.19429613792163,0
6.465873311643567,1.8643435553366072,37.511121208898125,0
4.41860294270803,12.117965619529903,11.032393200476694,0
7.569668562479586,9.749143874559266,30.8191090547535,0
9.857312027574743,7.099634017467576,18.38959524795733,0
6.523458868518247,7.9850391147779,37.47118939828138,0
8.0914103817541,11.693505581934089,25.176607201079246,0
5.303317436033956,13.907510958516077,5.8939046961962305,0
6.432945102566322,4.431091170572475,26.804434349129096,0
4.3229716982440385,13.730592198230108,14.300036523209595,0
4.167837075371131,3.3707513241074922,23.276878589192115,0
6.887200687509136,9.311052552811141,24.774439649828565,0
5.845447210601005,12.927779340318782,13.373121420356275,0
6.678472978653248,2.8207807863918184,22.849418764951956,1
5.5205180775295455,13.735387441921667,26.0547253418222,0
5.469549581450065,13.084933790017669,6.026378900431772,0
7.0484395652545775,4.181758693897805,13.39839765735197,1
6.395051487225757,2.8190419029001106,29.5509034791379,0
4.2186261257708715,1.873257640466961,28.641361597107846,0
5.152057487468636,8.302022570158098,35.07937452370058,0
4.410876683237227,11.772727302746212,14.112098852655071,0
4.9291491446781395,5.807710629691663,14.381620139509982,0
6.111731717047489,10.787488953840365,25.00805956509761,0
5.033268631705667,12.336356517072009,22.37305125081231,0
8.960573054597294,1.732211326149472,11.405912388774718,0
6.744380258846782,13.134685620828247,12.292497520787222,0
8.393975489279498,14.035692684261392,13.17215982219464,0
9.223759789365115,4.193876989873396,8.925322675375789,0
8.74348446204847,14.927270154874218,23.064768337329767,0
9.18111180383168,0.6963766829221207,38.97370197226653,0
6.795348723248011,12.343919361844705,13.795794208994746,0
4.919243532694072,2.17413003775798,9.621768721666866,0
4.792604449974015,4.8439620219014765,12.043407530176772,0
4.486502495021165,8.312125286040223,5.066626121410495,0
8.19179149646377,1.078050536025289,18.988908216455954,1
4.118225167882567,7.981965288492079,6.205320273215637,0
4.4023345274575405,10.470913912543955,6.085305395867037,0
8.369060505764216,0.3606587315850629,36.81287514248295,0
9.735037655663278,0.9502923179557865,9.459007803304686,0
6.435362231585502,6.7104748896446615,10.985223950278908,0
4.97834274501438,2.2140597339905184,12.480039044339087,0
7.765079256680963,10.949833853958543,19.491889751389202,0
6.347447142465918,13.865498328485723,8.69213612397701,0
8.511886256339933,7.750148049658565,31.99937518846487,0
4.058263637871147,2.023910611041282,22.129877323351803,0
7.772902169323859,10.69356834334997,32.29366380688167,0
4.440718131428772,9.054509399092092,25.579462708905698,0
6.903129960320321,5.100751038877247,34.18103944563556,0
7.16331418000493,14.48390914226543,10.801545138898007,0
4.773263970916972,4.45030087048413,16.696058411267625,0
7.609451305815131,7.851175192878644,14.85413995819814,0
7.599150185384103,5.948051313001491,35.4676764923433,0
7.226669388546374,10.876684394248139,24.592961092902534,0
9.303280793256805,6.815577224392205,16.465822521174427,0
6.421477612237414,10.928005537736235,36.412771796366606,0
5.304955702767172,7.660802846936767,37.32783393480414,0
5.135138103444694,11.929824054640028,29.470830214401467,0
4.998120347574122,11.33670673157016,5.977634837225342,0
6.376304215161567,14.39656487955666,11.028518030363776,0
5.490370455956252,1.858117033652889,25.03279799566209,0
6.942537283604841,3.967436576301055,12.08467278944227,1
5.405407668288099,0.5839372032385765,5.18940578641482,0
7.432065076812133,12.009327703300515,12.859813008871113,0
9.99218359212813,5.524655720899235,10.31613858937354,0
9.44112196421263,2.8117206577370926,33.46234672355284,0
9.551063624095777,12.718080671395018,29.238070286141387,0
6.525102891537701,11.611221895532362,24.367829913962137,0
9.085658394556008,7.312902985824,7.46825224802453,0
4.522484241037387,4.776442380443496,27.72790564126547,0
9.81281431807971,9.834989870845444,16.438146874748327,0
6.5071300074769605,14.752799992129475,14.218463355865445,0
8.901386893665428,4.707914815192559,15.578596173331519,0
9.914561944335027,5.895126702520817,33.12839700675492,0
7.062567503378558,2.1337926876815096,7.432083819833908,0
9.015979243506635,0.269833333481479,23.0881241832466,0
6.396211235585489,9.132086323222154,8.836848742690135,0
7.924926360803509,13.308166781055904,30.519151294845432,0
6.7831325280329136,3.2981998954622993,19.88565024469185,1
7.522237412623336,12.80302535741793,28.725451993504272,0
8.573990266295482,11.980049876034455,9.021285407281946,0
7.0737630644520975,11.176919852222305,17.606836386947915,0
5.151279648521234,2.4077048266441903,18.98882154116436,0
6.117745008485707,2.2999692728149284,15.194656348788941,0
8.286055998859752,6.1430918275462485,12.038890672086552,0
4.817421273580158,13.28504415219647,16.816817736152828,0
7.305933096869726,6.1502616437741,30.638500359573317,0
5.305837363235757,2.5971633648679804,30.174130197274113,0
8.81702374794711,11.45902788979351,5.732880487671554,0
5.167281918097544,4.512882365515029,6.366621585124582,0
7.605177278940452,10.06513705873765,28.75178336775709,0
5.401709624949806,5.368251138231813,28.327125626981214,0
8.595994361131298,14.839727575059225,19.598520800803314,0
9.09011238148814,10.160747300742921,18.736414834797863,0
4.369344965587736,14.989272532597443,36.84654745536211,0
5.792639895199317,5.329255290132245,6.66203696648748,0
6.307633713236881,6.8082620951839985,15.709784736162316,0
9.104659907023844,10.548371667973512,7.023251106708391,0
7.42575777991982,9.240238390009415,9.953874898280414,0
8.873224374761797,13.308572221479963,18.926379560108934,0
5.4803456710350975,13.870458654240494,33.34932018861036,0
4.7210789373576745,10.87478144848581,26.92103793107768,0
4.116544826141361,8.54452636435608,33.103736680079706,0
8.989506720497811,12.63484287752643,31.44971680319312,0
5.571833656513904,9.613729695740183,34.30690777970142,0
6.876127257373504,5.035618709010258,13.759482366058467,0
5.9264259292503425,0.6715577066439543,36.15738726232131,0
9.779902378921971,1.7474572373168462,20.439360090556214,0
6.6542574331908435,9.556597972615068,7.530521410897389,0
4.819703024587305,11.509158774729803,6.675039399473972,0
6.709036989914505,0.5945288103796031,35.15159753055727,0
5.936780517419972,7.929819363501925,29.80159636356707,0
7.030299572897921,4.41544285218043,28.060956988355635,1
6.326133000859554,11.579343493620406,28.018966323547275,0
9.34291270483524,6.791185449528995,27.2014552055808,0
7.362322837945569,9.422602401983946,10.37207798776074,0
4.333149641427589,1.4324102942718748,35.42880461798245,0
4.657055699683641,11.490900137891012,28.8303202268383,0
9.034275122604395,7.687390278792023,39.936090114484394,0
9.373388712787566,12.071609414488945,21.30576560615139,0
7.730437611628551,7.332156104921933,32.943469458269995,0
9.019285923464839,4.606460187621776,6.021142752043441,0
5.309613109306188,5.634888140728865,6.7476363676692666,0
9.177698820087706,11.693619887614375,29.72965399608974,0
5.114087287052703,4.026413750296973,20.94327028193885,0
7.199070370726779,11.730542994853531,30.628497232234352,0
8.515005789993726,9.76277187615364,18.893325275731776,0
9.017596274465985,4.629577684907601,10.9946451890157,0
5.711701526425017,3.14137163455496,12.941730020590331,0
8.660275770731797,5.241978588199256,17.86343934117234,0
7.5801443998469695,10.322132953166104,21.843704715166044,0
7.957328977719296,14.14931853777734,33.84750666077545,0
8.922728078433554,5.237349611041122,6.834722762174716,0
8.147550374584402,0.010147951443009173,24.48208290935475,1
7.59114488388423,4.407957476048994,17.135031479806575,1
8.811566289433978,13.02255379407936,32.49391389954397,0
6.901188474462371,8.493197253469749,32.79396700644645,0
8.915092800739153,3.5547416617533334,37.91101361484948,0
9.905879915845844,2.432152576063567,11.667532455611646,0
6.895456221348152,11.444747701981143,22.185475303682622,0
5.806152989457961,8.622485406518614,32.759694631687914,0
5.2031892401344315,10.864281908062232,27.64984982525993,0
9.485040140858832,4.220516549595042,5.657852549978779,0
4.178854124313609,9.814529422985066,26.164517932663347,0
9.157172220799477,14.268211604616408,23.629940234137834,0
9.292224704490252,10.24216735689152,19.33560903317965,0
6.730066694582378,1.5050530144998957,19.890656000671274,1
9.313592017700739,11.305556945014835,20.58692715985462,0
7.0429626075883025,8.759388709640437,7.545381319083634,0
9.345966156175482,14.165574742804575,10.863726165391201,0
5.291594336511391,14.986178251774877,11.718157272779486,0
4.382642283953245,13.442124260340618,32.01128623346561,0
5.5746838121197575,5.649721218692372,19.998460715184226,0
8.558736236847874,12.660211599803452,30.86691926323445,0
9.270341647677862,13.716815655503785,35.25749615199193,0
4.531564623335608,7.358062741709948,25.637906966996887,0
4.956523083491566,12.420506902570033,35.95659591255921,0
5.830139180574832,9.871619180697978,14.178484827926688,0
4.837889238255758,3.07019345086747,25.55234237057264,0
5.539124889192144,3.998178432504015,31.15943294253805,0
4.071376919605959,12.968617000069491,8.365948638550325,0
5.830733480552364,10.36101918943053,5.181624963958408,0
6.28702887911874,4.2588632241880395,10.05149400190113,0
5.354636425714723,10.734900634381722,10.600681014928982,0
5.076179400272343,8.461043744018957,32.5526978433908,0
8.190348744045068,10.918881816686074,26.83245642097181,0
5.295984519720866,3.4453676061159944,10.853732521612068,0
4.587299004972472,5.051525763892851,18.255085181304295,0
7.146717792539208,2.6798518124984,26.99121708805558,1
6.734943950741713,1.1004059329803466,14.857959652496403,1
8.314475757327886,4.124433942666487,28.01786964044391,1
9.803029876872994,6.898646399824168,27.58177112898207,0
6.839748130464063,2.302756308283878,39.986887099830334,0
9.779615865235103,8.206956118971505,6.866878249643165,0
5.089681231941316,9.186061939925642,32.497709066064274,0
7.200322267116425,0.07535865232023764,39.36612040518939,0
6.078522865905176,9.720879577378973,18.484711341787683,0
5.4049479864354755,12.621143408615405,33.99086926107523,0
6.060862532219732,4.905395157796269,37.958615910584165,0
9.716724197223666,3.248536579214183,32.32238678447351,0
5.190202908757126,3.9528164658985476,24.416965404183742,0
5.712461732984873,3.166645500870713,20.048845724620385,0
8.568852455756126,13.058403896279188,30.49153806212725,0
